2478,2018-06-17 195000.331958,-0.073592,2.549843,2.430006,2.576097,100,1
2479,2018-06-17 195000.331960,-0.072944,2.550166,2.430653,2.57642,100,1
2480,2018-06-17 195000.331962,-0.072297,2.549843,2.430006,2.575774,100,1
2481,2018-06-17 195000.331964,-0.07165,2.550166,2.430006,2.575451,100,1
2482,2018-06-17 195000.331966,-0.071003,2.550166,2.430653,2.575774,100,1
2483,2018-06-17 195000.331968,-0.070356,2.549843,2.430653,2.574158,100,1
2484,2018-06-17 195000.331970,-0.069709,2.548872,2.432594,2.572865,100,1
2485,2018-06-17 195000.331972,-0.069386,2.547255,2.433887,2.571896,100,1
2486,2018-06-17 195000.331974,-0.068738,2.54596,2.434211,2.571249,100,1
2487,2018-06-17 195000.331976,-0.068091,2.545637,2.434857,2.570603,100,1
2488,2018-06-17 195000.331978,-0.067444,2.544666,2.434857,2.57028,100,1
2489,2018-06-17 195000.331980,-0.066797,2.544343,2.435181,2.569957,100,1
2490,2018-06-17 195000.331982,-0.066474,2.544019,2.435504,2.57028,100,1
2491,2018-06-17 195000.331984,-0.065827,2.544343,2.435504,2.569957,100,1
2492,2018-06-17 195000.331986,-0.065503,2.544019,2.435828,2.57028,100,1
2493,2018-06-17 195000.331988,-0.064533,2.544666,2.435828,2.569957,100,1
2494,2018-06-17 195000.331990,-0.063885,2.544019,2.435504,2.569957,100,1
2495,2018-06-17 195000.331992,-0.063238,2.543696,2.434857,2.568341,100,1
2496,2018-06-17 195000.331994,-0.062915,2.544019,2.437121,2.568018,100,1
2497,2018-06-17 195000.331996,-0.062268,2.541754,2.438738,2.567371,100,1
2498,2018-06-17 195000.331998,-0.061297,2.540137,2.439385,2.566078,100,1
2499,2018-06-17 195000.332000,-0.061297,2.539813,2.440679,2.566402,100,1
2500,2018-06-17 195000.332002,-0.060327,2.53949,2.441325,2.566402,100,1
2501,2018-06-17 195000.332004,-0.060003,2.539166,2.441002,2.565755,100,1
2502,2018-06-17 195000.332006,-0.060003,2.538519,2.441002,2.565755,100,1
2503,2018-06-17 195000.332008,-0.058709,2.538519,2.441325,2.566078,100,1
2504,2018-06-17 195000.332010,-0.058062,2.538519,2.441649,2.566078,100,1
2505,2018-06-17 195000.332012,-0.058062,2.539166,2.441649,2.566078,100,1
2506,2018-06-17 195000.332014,-0.056444,2.538195,2.441002,2.565109,100,1
2507,2018-06-17 195000.332016,-0.056444,2.538519,2.441649,2.563816,100,1
2508,2018-06-17 195000.332018,-0.056444,2.53949,2.442619,2.56317,100,1
2509,2018-06-17 195000.332020,-0.054826,2.537548,2.443589,2.561877,100,1
2510,2018-06-17 195000.332022,-0.054826,2.535931,2.444559,2.561231,100,1
2511,2018-06-17 195000.332024,-0.053856,2.535931,2.445529,2.561877,100,1
2512,2018-06-17 195000.332026,-0.053209,2.535284,2.445529,2.561231,100,1
2513,2018-06-17 195000.332028,-0.053209,2.535284,2.446176,2.561231,100,1
2514,2018-06-17 195000.332030,-0.052238,2.53496,2.446176,2.561231,100,1
2515,2018-06-17 195000.332032,-0.051915,2.533342,2.445206,2.559938,100,1
2516,2018-06-17 195000.332034,-0.051591,2.534636,2.446823,2.561877,100,1
2517,2018-06-17 195000.332036,-0.04965,2.534313,2.446176,2.560907,100,1
2518,2018-06-17 195000.332038,-0.049973,2.533989,2.445529,2.559615,100,1
2519,2018-06-17 195000.332040,-0.050297,2.53496,2.4465,2.559291,100,1
2520,2018-06-17 195000.332042,-0.048679,2.534313,2.446176,2.557352,100,1
2521,2018-06-17 195000.332044,-0.048679,2.533342,2.447146,2.557352,100,1
2522,2018-06-17 195000.332046,-0.047062,2.531078,2.448763,2.557029,100,1
2523,2018-06-17 195000.332048,-0.047062,2.52946,2.450057,2.556706,100,1
2524,2018-06-17 195000.332050,-0.047062,2.528813,2.451351,2.557029,100,1
2525,2018-06-17 195000.332052,-0.045444,2.527842,2.451674,2.556383,100,1
2526,2018-06-17 195000.332054,-0.045444,2.527842,2.451351,2.55606,100,1
2527,2018-06-17 195000.332056,-0.044797,2.527842,2.451997,2.556383,100,1
2528,2018-06-17 195000.332058,-0.043826,2.527519,2.451674,2.556706,100,1
2529,2018-06-17 195000.332060,-0.04415,2.527195,2.451674,2.555736,100,1
2530,2018-06-17 195000.332062,-0.042532,2.527842,2.451997,2.553474,100,1
2531,2018-06-17 195000.332064,-0.041885,2.526871,2.451997,2.551535,100,1
2532,2018-06-17 195000.332066,-0.041885,2.527519,2.452644,2.551535,100,1
2533,2018-06-17 195000.332068,-0.040914,2.527195,2.452644,2.550242,100,1
2534,2018-06-17 195000.332070,-0.040267,2.525901,2.454585,2.549919,100,1
2535,2018-06-17 195000.332072,-0.03962,2.523636,2.454585,2.548626,100,1
2536,2018-06-17 195000.332074,-0.039297,2.523636,2.455878,2.549273,100,1
2537,2018-06-17 195000.332076,-0.03865,2.523313,2.456525,2.548626,100,1
2538,2018-06-17 195000.332078,-0.037679,2.522665,2.455878,2.548303,100,1
2539,2018-06-17 195000.332080,-0.037679,2.522665,2.457172,2.548626,100,1
2540,2018-06-17 195000.332082,-0.037032,2.522018,2.456525,2.548303,100,1
2541,2018-06-17 195000.332084,-0.036385,2.522018,2.456525,2.54798,100,1
2542,2018-06-17 195000.332086,-0.035738,2.521695,2.456848,2.546687,100,1
2543,2018-06-17 195000.332088,-0.034767,2.522018,2.457172,2.546041,100,1
2544,2018-06-17 195000.332090,-0.034767,2.521695,2.457172,2.545071,100,1
2545,2018-06-17 195000.332092,-0.03412,2.521371,2.456525,2.544748,100,1
2546,2018-06-17 195000.332094,-0.032826,2.521048,2.457172,2.544425,100,1
2547,2018-06-17 195000.332096,-0.03315,2.51943,2.459112,2.544102,100,1
2548,2018-06-17 195000.332098,-0.031855,2.518459,2.460406,2.544102,100,1
2549,2018-06-17 195000.332100,-0.031532,2.517812,2.460729,2.544102,100,1
2550,2018-06-17 195000.332102,-0.031208,2.517165,2.461052,2.543778,100,1
2551,2018-06-17 195000.332104,-0.029267,2.516842,2.461052,2.543778,100,1
2552,2018-06-17 195000.332106,-0.030238,2.516842,2.462023,2.543778,100,1
2553,2018-06-17 195000.332108,-0.028944,2.516195,2.461376,2.541839,100,1
2554,2018-06-17 195000.332110,-0.028296,2.517812,2.462993,2.541839,100,1
2555,2018-06-17 195000.332112,-0.02862,2.515871,2.461052,2.539254,100,1
2556,2018-06-17 195000.332114,-0.027002,2.516518,2.461052,2.538931,100,1
2557,2018-06-17 195000.332116,-0.026679,2.517165,2.462346,2.540223,100,1
2558,2018-06-17 195000.332118,-0.026355,2.516842,2.462346,2.539254,100,1
2559,2018-06-17 195000.332120,-0.024738,2.515224,2.46364,2.538607,100,1
2560,2018-06-17 195000.332122,-0.025061,2.51393,2.46558,2.539254,100,1
2561,2018-06-17 195000.332124,-0.024091,2.512959,2.46655,2.538931,100,1
2562,2018-06-17 195000.332126,-0.023443,2.511989,2.46752,2.538284,100,1
2563,2018-06-17 195000.332128,-0.023443,2.511665,2.46752,2.538607,100,1
2564,2018-06-17 195000.332130,-0.022473,2.511989,2.46752,2.538931,100,1
2565,2018-06-17 195000.332132,-0.021826,2.511018,2.467844,2.536668,100,1
2566,2018-06-17 195000.332134,-0.021502,2.511018,2.467844,2.535375,100,1
2567,2018-06-17 195000.332136,-0.020855,2.511018,2.468167,2.535052,100,1
2568,2018-06-17 195000.332138,-0.020532,2.511342,2.468491,2.535052,100,1
2569,2018-06-17 195000.332140,-0.019237,2.510694,2.468167,2.534083,100,1
2570,2018-06-17 195000.332142,-0.018914,2.511342,2.468491,2.534083,100,1
2571,2018-06-17 195000.332144,-0.018914,2.510694,2.469137,2.534083,100,1
2572,2018-06-17 195000.332146,-0.017943,2.508753,2.470754,2.533759,100,1
2573,2018-06-17 195000.332148,-0.016973,2.508106,2.472695,2.534406,100,1
2574,2018-06-17 195000.332150,-0.016973,2.507783,2.473665,2.535052,100,1
2575,2018-06-17 195000.332152,-0.016002,2.505841,2.473018,2.533759,100,1
2576,2018-06-17 195000.332154,-0.015679,2.505194,2.472695,2.532144,100,1
2577,2018-06-17 195000.332156,-0.014708,2.506165,2.474312,2.53182,100,1
2578,2018-06-17 195000.332158,-0.014061,2.505518,2.474312,2.530204,100,1
2579,2018-06-17 195000.332160,-0.014061,2.505194,2.473988,2.529558,100,1
2580,2018-06-17 195000.332162,-0.012443,2.505194,2.473988,2.529235,100,1
2581,2018-06-17 195000.332164,-0.012767,2.505194,2.474635,2.529235,100,1
2582,2018-06-17 195000.332166,-0.01212,2.504871,2.473988,2.528912,100,1
2583,2018-06-17 195000.332168,-0.011473,2.505194,2.473988,2.528588,100,1
2584,2018-06-17 195000.332170,-0.010826,2.504224,2.476252,2.528588,100,1
2585,2018-06-17 195000.332172,-0.010178,2.502606,2.477222,2.528588,100,1
2586,2018-06-17 195000.332174,-0.009531,2.501635,2.477869,2.528588,100,1
2587,2018-06-17 195000.332176,-0.009208,2.501635,2.478839,2.528588,100,1
2588,2018-06-17 195000.332178,-0.008237,2.500665,2.478839,2.526973,100,1
2589,2018-06-17 195000.332180,-0.00759,2.500988,2.479486,2.52568,100,1
2590,2018-06-17 195000.332182,-0.006943,2.500341,2.479163,2.525033,100,1
2591,2018-06-17 195000.332184,-0.00662,2.500341,2.479163,2.524387,100,1
2592,2018-06-17 195000.332186,-0.006296,2.500665,2.479809,2.524387,100,1
2593,2018-06-17 195000.332188,-0.005325,2.500988,2.480133,2.524387,100,1
2594,2018-06-17 195000.332190,-0.005325,2.500665,2.479809,2.523741,100,1
2595,2018-06-17 195000.332192,-0.004355,2.500988,2.480456,2.524064,100,1
2596,2018-06-17 195000.332194,-0.003384,2.499047,2.479163,2.523094,100,1
2597,2018-06-17 195000.332196,-0.003708,2.498076,2.481103,2.523417,100,1
2598,2018-06-17 195000.332198,-0.00209,2.497429,2.483043,2.523417,100,1
2599,2018-06-17 195000.332200,-0.00209,2.495812,2.48272,2.521801,100,1
2600,2018-06-17 195000.332202,-0.001443,2.495488,2.48369,2.520186,100,1
2601,2018-06-17 195000.332204,0.000175,2.495488,2.484014,2.519862,100,1
2602,2018-06-17 195000.332206,-0.000149,2.494841,2.484014,2.51857,100,1
2603,2018-06-17 195000.332208,0.000498,2.495488,2.484014,2.518246,100,1
2604,2018-06-17 195000.332210,0.001469,2.495164,2.484014,2.5176,100,1
2605,2018-06-17 195000.332212,0.001145,2.495488,2.484984,2.518246,100,1
2606,2018-06-17 195000.332214,0.00341,2.493547,2.48369,2.516954,100,1
2607,2018-06-17 195000.332216,0.002439,2.495164,2.48466,2.517923,100,1
2608,2018-06-17 195000.332218,0.00341,2.495164,2.484984,2.517277,100,1
2609,2018-06-17 195000.332220,0.004381,2.493223,2.485954,2.516954,100,1
2610,2018-06-17 195000.332222,0.004381,2.491929,2.488218,2.5176,100,1
2611,2018-06-17 195000.332224,0.005351,2.490958,2.488865,2.515984,100,1
2612,2018-06-17 195000.332226,0.005998,2.489988,2.489511,2.514691,100,1
2613,2018-06-17 195000.332228,0.006322,2.489988,2.490158,2.514368,100,1
2614,2018-06-17 195000.332230,0.007616,2.489664,2.490482,2.513722,100,1
2615,2018-06-17 195000.332232,0.007292,2.489017,2.490482,2.513075,100,1
2616,2018-06-17 195000.332234,0.008263,2.488694,2.490482,2.513075,100,1
2617,2018-06-17 195000.332236,0.009234,2.489017,2.490482,2.513075,100,1
2618,2018-06-17 195000.332238,0.00891,2.489664,2.490805,2.513075,100,1
2619,2018-06-17 195000.332240,0.010204,2.489017,2.490482,2.512752,100,1
2620,2018-06-17 195000.332242,0.010528,2.488694,2.490482,2.512429,100,1
2621,2018-06-17 195000.332244,0.010851,2.488047,2.490805,2.512429,100,1
2622,2018-06-17 195000.332246,0.012146,2.485782,2.492098,2.511783,100,1
2623,2018-06-17 195000.332248,0.012146,2.485135,2.493392,2.510167,100,1
2624,2018-06-17 195000.332250,0.013116,2.485135,2.494362,2.509843,100,1
2625,2018-06-17 195000.332252,0.013763,2.485458,2.495332,2.509197,100,1
2626,2018-06-17 195000.332254,0.01344,2.483517,2.495009,2.508228,100,1
2627,2018-06-17 195000.332256,0.015057,2.483193,2.494039,2.506935,100,1
2628,2018-06-17 195000.332258,0.015381,2.484488,2.495979,2.508551,100,1
2629,2018-06-17 195000.332260,0.015381,2.483841,2.495979,2.507904,100,1
2630,2018-06-17 195000.332262,0.016999,2.483193,2.494686,2.507581,100,1
2631,2018-06-17 195000.332264,0.016999,2.483517,2.495656,2.507581,100,1
2632,2018-06-17 195000.332266,0.017969,2.483517,2.495332,2.507581,100,1
2633,2018-06-17 195000.332268,0.018293,2.483841,2.495656,2.507581,100,1
2634,2018-06-17 195000.332270,0.01894,2.481899,2.496949,2.506935,100,1
2635,2018-06-17 195000.332272,0.01991,2.480929,2.498566,2.505965,100,1
2636,2018-06-17 195000.332274,0.01991,2.479311,2.49889,2.504996,100,1
2637,2018-06-17 195000.332276,0.020881,2.478987,2.49986,2.504996,100,1
2638,2018-06-17 195000.332278,0.021205,2.47834,2.500183,2.504672,100,1
2639,2018-06-17 195000.332280,0.021528,2.47737,2.500183,2.504349,100,1
2640,2018-06-17 195000.332282,0.022822,2.477046,2.49986,2.50338,100,1
2641,2018-06-17 195000.332284,0.023146,2.477693,2.501154,2.504026,100,1
2642,2018-06-17 195000.332286,0.023793,2.47737,2.50083,2.504026,100,1
2643,2018-06-17 195000.332288,0.024763,2.476399,2.500183,2.50338,100,1
2644,2018-06-17 195000.332290,0.025087,2.477046,2.500507,2.50338,100,1
2645,2018-06-17 195000.332292,0.026058,2.47737,2.500507,2.50338,100,1
2646,2018-06-17 195000.332294,0.026058,2.477693,2.502124,2.502087,100,1
2647,2018-06-17 195000.332296,0.026381,2.473811,2.502447,2.498855,100,1
2648,2018-06-17 195000.332298,0.027999,2.473164,2.504711,2.498855,100,1
2649,2018-06-17 195000.332300,0.027675,2.473811,2.506651,2.498855,100,1
2650,2018-06-17 195000.332302,0.028322,2.472517,2.506651,2.497885,100,1
2651,2018-06-17 195000.332304,0.029293,2.472517,2.507621,2.497885,100,1
2652,2018-06-17 195000.332306,0.028969,2.472193,2.507621,2.498855,100,1
2653,2018-06-17 195000.332308,0.030264,2.472193,2.507945,2.498532,100,1
2654,2018-06-17 195000.332310,0.030264,2.472517,2.507945,2.497885,100,1
2655,2018-06-17 195000.332312,0.031234,2.472193,2.507621,2.497562,100,1
2656,2018-06-17 195000.332314,0.032205,2.47187,2.507945,2.497239,100,1
2657,2018-06-17 195000.332316,0.032205,2.472517,2.507945,2.496916,100,1
2658,2018-06-17 195000.332318,0.033175,2.47187,2.507621,2.494654,100,1
2659,2018-06-17 195000.332320,0.033822,2.470899,2.508915,2.493684,100,1
2660,2018-06-17 195000.332322,0.033499,2.468958,2.510532,2.493038,100,1
2661,2018-06-17 195000.332324,0.034793,2.468311,2.511502,2.492714,100,1
2662,2018-06-17 195000.332326,0.03544,2.46734,2.512149,2.492391,100,1
2663,2018-06-17 195000.332328,0.036087,2.46734,2.512472,2.492068,100,1
2664,2018-06-17 195000.332330,0.036411,2.466369,2.512472,2.492068,100,1
2665,2018-06-17 195000.332332,0.037058,2.466693,2.512796,2.492391,100,1
2666,2018-06-17 195000.332334,0.038028,2.466693,2.512796,2.492068,100,1
2667,2018-06-17 195000.332336,0.038675,2.46734,2.513119,2.492714,100,1
2668,2018-06-17 195000.332338,0.039323,2.466046,2.511826,2.491099,100,1
2669,2018-06-17 195000.332340,0.039646,2.466693,2.512472,2.490452,100,1
2670,2018-06-17 195000.332342,0.040293,2.466369,2.512149,2.489806,100,1
2671,2018-06-17 195000.332344,0.041264,2.465399,2.511502,2.487867,100,1
2672,2018-06-17 195000.332346,0.041587,2.465075,2.514089,2.488836,100,1
2673,2018-06-17 195000.332348,0.042234,2.464105,2.515383,2.488836,100,1
2674,2018-06-17 195000.332350,0.042881,2.46281,2.515383,2.487867,100,1
2675,2018-06-17 195000.332352,0.042881,2.463134,2.516677,2.488513,100,1
2676,2018-06-17 195000.332354,0.044176,2.46281,2.516677,2.48819,100,1
2677,2018-06-17 195000.332356,0.044176,2.462163,2.517,2.48819,100,1
2678,2018-06-17 195000.332358,0.044823,2.462487,2.517647,2.48819,100,1
2679,2018-06-17 195000.332360,0.04547,2.462163,2.517,2.487867,100,1
2680,2018-06-17 195000.332362,0.045793,2.462163,2.517323,2.48722,100,1
2681,2018-06-17 195000.332364,0.046764,2.462487,2.517323,2.485604,100,1
2682,2018-06-17 195000.332366,0.047087,2.462487,2.517,2.483988,100,1
2683,2018-06-17 195000.332368,0.047734,2.46281,2.517647,2.483342,100,1
2684,2018-06-17 195000.332370,0.048705,2.460546,2.51797,2.482049,100,1
2685,2018-06-17 195000.332372,0.048705,2.459575,2.519911,2.482696,100,1
2686,2018-06-17 195000.332374,0.049999,2.457957,2.520881,2.482372,100,1
2687,2018-06-17 195000.332376,0.050646,2.458281,2.522498,2.482372,100,1
2688,2018-06-17 195000.332378,0.05097,2.456663,2.521528,2.48108,100,1
2689,2018-06-17 195000.332380,0.051617,2.45634,2.521528,2.48108,100,1
2690,2018-06-17 195000.332382,0.05194,2.45731,2.522821,2.482372,100,1
2691,2018-06-17 195000.332384,0.053235,2.456663,2.522821,2.481403,100,1
2692,2018-06-17 195000.332386,0.052911,2.455692,2.522174,2.479464,100,1
2693,2018-06-17 195000.332388,0.053882,2.45634,2.522821,2.478494,100,1
2694,2018-06-17 195000.332390,0.054529,2.455369,2.522498,2.477201,100,1
2695,2018-06-17 195000.332392,0.054852,2.455692,2.521851,2.476232,100,1
2696,2018-06-17 195000.332394,0.055823,2.455045,2.522498,2.476555,100,1
2697,2018-06-17 195000.332396,0.056146,2.453751,2.524438,2.476555,100,1
2698,2018-06-17 195000.332398,0.056793,2.452457,2.526055,2.476232,100,1
2699,2018-06-17 195000.332400,0.057441,2.451486,2.527349,2.475585,100,1
2700,2018-06-17 195000.332402,0.057441,2.451486,2.527349,2.475585,100,1
2701,2018-06-17 195000.332404,0.059058,2.451163,2.528319,2.475909,100,1
2702,2018-06-17 195000.332406,0.059058,2.450839,2.528642,2.475909,100,1
2703,2018-06-17 195000.332408,0.059705,2.450839,2.528642,2.475585,100,1
2704,2018-06-17 195000.332410,0.060352,2.450839,2.528319,2.473646,100,1
2705,2018-06-17 195000.332412,0.060352,2.451486,2.528966,2.472677,100,1
2706,2018-06-17 195000.332414,0.06197,2.450516,2.528642,2.471384,100,1
2707,2018-06-17 195000.332416,0.062294,2.450839,2.528319,2.470414,100,1
2708,2018-06-17 195000.332418,0.062617,2.45181,2.528966,2.471384,100,1
2709,2018-06-17 195000.332420,0.063264,2.448898,2.528319,2.468798,100,1
2710,2018-06-17 195000.332422,0.063264,2.447927,2.530259,2.469768,100,1
2711,2018-06-17 195000.332424,0.064558,2.448251,2.5322,2.470414,100,1
2712,2018-06-17 195000.332426,0.064882,2.44631,2.5322,2.469768,100,1
2713,2018-06-17 195000.332428,0.065529,2.446633,2.532523,2.470091,100,1
2714,2018-06-17 195000.332430,0.065852,2.445986,2.532846,2.469768,100,1
2715,2018-06-17 195000.332432,0.0665,2.445986,2.532846,2.468798,100,1
2716,2018-06-17 195000.332434,0.067794,2.445339,2.532846,2.467829,100,1
2717,2018-06-17 195000.332436,0.068117,2.445663,2.53317,2.467506,100,1
2718,2018-06-17 195000.332438,0.068117,2.445663,2.532846,2.466859,100,1
2719,2018-06-17 195000.332440,0.069411,2.445986,2.532846,2.466213,100,1
2720,2018-06-17 195000.332442,0.069411,2.445663,2.532846,2.466536,100,1
2721,2018-06-17 195000.332444,0.070706,2.445016,2.53317,2.466213,100,1
2722,2018-06-17 195000.332446,0.070706,2.442751,2.534463,2.466536,100,1
2723,2018-06-17 195000.332448,0.071676,2.442104,2.535757,2.466536,100,1
2724,2018-06-17 195000.332450,0.072,2.44081,2.536727,2.466213,100,1
2725,2018-06-17 195000.332452,0.072323,2.440486,2.537374,2.466213,100,1
2726,2018-06-17 195000.332454,0.073294,2.439839,2.537697,2.466213,100,1
2727,2018-06-17 195000.332456,0.073941,2.439839,2.538021,2.463951,100,1
2728,2018-06-17 195000.332458,0.073941,2.439192,2.537697,2.462335,100,1
2729,2018-06-17 195000.332460,0.075235,2.44081,2.538991,2.462658,100,1
2730,2018-06-17 195000.332462,0.075559,2.439515,2.537697,2.460072,100,1
2731,2018-06-17 195000.332464,0.076206,2.439515,2.538021,2.460719,100,1
2732,2018-06-17 195000.332466,0.076529,2.439839,2.538344,2.460719,100,1
2733,2018-06-17 195000.332468,0.077176,2.439839,2.538344,2.460072,100,1
2734,2018-06-17 195000.332470,0.077823,2.437898,2.538991,2.460396,100,1
2735,2018-06-17 195000.332472,0.07847,2.437251,2.540931,2.460719,100,1
2736,2018-06-17 195000.332474,0.079765,2.434339,2.541901,2.459426,100,1
2737,2018-06-17 195000.332476,0.079441,2.434015,2.542548,2.459103,100,1
2738,2018-06-17 195000.332478,0.080088,2.434015,2.544165,2.459103,100,1
2739,2018-06-17 195000.332480,0.080735,2.433368,2.544165,2.457487,100,1
2740,2018-06-17 195000.332482,0.081059,2.433045,2.544165,2.457487,100,1
2741,2018-06-17 195000.332484,0.082353,2.432721,2.544489,2.45684,100,1
2742,2018-06-17 195000.332486,0.082676,2.433045,2.544489,2.45684,100,1
2743,2018-06-17 195000.332488,0.082676,2.433045,2.544812,2.457487,100,1
2744,2018-06-17 195000.332490,0.083971,2.433045,2.544489,2.45684,100,1
2745,2018-06-17 195000.332492,0.084294,2.433368,2.544165,2.456517,100,1
2746,2018-06-17 195000.332494,0.085265,2.432398,2.544489,2.45684,100,1
2747,2018-06-17 195000.332496,0.085588,2.431103,2.545782,2.456517,100,1
2748,2018-06-17 195000.332498,0.086235,2.429809,2.547399,2.45684,100,1
2749,2018-06-17 195000.332500,0.086882,2.428839,2.547399,2.455871,100,1
2750,2018-06-17 195000.332502,0.086882,2.428839,2.54934,2.455548,100,1
2751,2018-06-17 195000.332504,0.088824,2.426897,2.547723,2.452639,100,1
2752,2018-06-17 195000.332506,0.088176,2.427221,2.54934,2.452316,100,1
2753,2018-06-17 195000.332508,0.089147,2.427868,2.54934,2.451669,100,1
2754,2018-06-17 195000.332510,0.089794,2.426897,2.549016,2.451023,100,1
2755,2018-06-17 195000.332512,0.090118,2.427544,2.549663,2.451023,100,1
2756,2018-06-17 195000.332514,0.090765,2.427868,2.549663,2.4507,100,1
2757,2018-06-17 195000.332516,0.091088,2.427221,2.54934,2.450377,100,1
2758,2018-06-17 195000.332518,0.090765,2.427544,2.549986,2.4507,100,1
2759,2018-06-17 195000.332520,0.092706,2.426897,2.549986,2.4507,100,1
2760,2018-06-17 195000.332522,0.092706,2.425603,2.551603,2.450377,100,1
2761,2018-06-17 195000.332524,0.094324,2.424633,2.552897,2.449407,100,1
2762,2018-06-17 195000.332526,0.094647,2.423985,2.553544,2.447791,100,1
2763,2018-06-17 195000.332528,0.094647,2.424309,2.55322,2.446498,100,1
2764,2018-06-17 195000.332530,0.095941,2.423338,2.553867,2.446175,100,1
2765,2018-06-17 195000.332532,0.095941,2.424309,2.553867,2.445852,100,1
2766,2018-06-17 195000.332534,0.096588,2.423338,2.554514,2.445529,100,1
2767,2018-06-17 195000.332536,0.096912,2.423985,2.554191,2.445529,100,1
2768,2018-06-17 195000.332538,0.097883,2.423662,2.554837,2.445529,100,1
2769,2018-06-17 195000.332540,0.09853,2.423338,2.554191,2.444883,100,1
2770,2018-06-17 195000.332542,0.098853,2.423985,2.555161,2.445206,100,1
2771,2018-06-17 195000.332544,0.0995,2.423985,2.555161,2.445529,100,1
2772,2018-06-17 195000.332546,0.100471,2.420426,2.554837,2.444236,100,1
2773,2018-06-17 195000.332548,0.100794,2.420103,2.557748,2.443913,100,1
2774,2018-06-17 195000.332550,0.101765,2.419456,2.559041,2.442943,100,1
2775,2018-06-17 195000.332552,0.101441,2.418162,2.558718,2.441327,100,1
2776,2018-06-17 195000.332554,0.102412,2.417838,2.560012,2.440681,100,1
2777,2018-06-17 195000.332556,0.103059,2.417838,2.560012,2.440681,100,1
2778,2018-06-17 195000.332558,0.103706,2.417515,2.560335,2.440681,100,1
2779,2018-06-17 195000.332560,0.104353,2.417515,2.560012,2.440035,100,1
2780,2018-06-17 195000.332562,0.104677,2.416868,2.560012,2.440035,100,1
2781,2018-06-17 195000.332564,0.105647,2.417515,2.560982,2.440681,100,1
2782,2018-06-17 195000.332566,0.105971,2.417515,2.560982,2.440358,100,1
2783,2018-06-17 195000.332568,0.106618,2.417515,2.560658,2.439711,100,1
2784,2018-06-17 195000.332570,0.107589,2.41622,2.560982,2.439065,100,1
2785,2018-06-17 195000.332572,0.107589,2.41525,2.563246,2.438742,100,1
2786,2018-06-17 195000.332574,0.108236,2.413956,2.564216,2.438096,100,1
2787,2018-06-17 195000.332576,0.108883,2.413309,2.564216,2.43648,100,1
2788,2018-06-17 195000.332578,0.108883,2.412662,2.565186,2.436803,100,1
2789,2018-06-17 195000.332580,0.110177,2.412338,2.564863,2.43648,100,1
2790,2018-06-17 195000.332582,0.110177,2.411691,2.564539,2.43551,100,1
2791,2018-06-17 195000.332584,0.111471,2.412662,2.565186,2.43648,100,1
2792,2018-06-17 195000.332586,0.111795,2.413309,2.56648,2.436803,100,1
2793,2018-06-17 195000.332588,0.112442,2.412014,2.564863,2.43551,100,1
2794,2018-06-17 195000.332590,0.113089,2.412338,2.565509,2.435833,100,1
2795,2018-06-17 195000.332592,0.113412,2.412662,2.565509,2.436156,100,1
2796,2018-06-17 195000.332594,0.114059,2.412014,2.565509,2.434864,100,1
2797,2018-06-17 195000.332596,0.114383,2.410397,2.566156,2.432925,100,1
2798,2018-06-17 195000.332598,0.115354,2.408779,2.56939,2.432601,100,1
2799,2018-06-17 195000.332600,0.116001,2.407808,2.56939,2.431632,100,1
2800,2018-06-17 195000.332602,0.116001,2.406514,2.57036,2.430662,100,1
2801,2018-06-17 195000.332604,0.117295,2.406514,2.570684,2.430662,100,1
2802,2018-06-17 195000.332606,0.117295,2.406514,2.571654,2.430985,100,1
2803,2018-06-17 195000.332608,0.117618,2.406191,2.571654,2.430662,100,1
2804,2018-06-17 195000.332610,0.118912,2.405867,2.571654,2.430016,100,1
2805,2018-06-17 195000.332612,0.119236,2.405867,2.571654,2.430016,100,1
2806,2018-06-17 195000.332614,0.119883,2.405544,2.571977,2.430016,100,1
2807,2018-06-17 195000.332616,0.120207,2.405867,2.571654,2.430016,100,1
2808,2018-06-17 195000.332618,0.120854,2.405544,2.571977,2.428723,100,1
2809,2018-06-17 195000.332620,0.121824,2.40522,2.571977,2.42743,100,1
2810,2018-06-17 195000.332622,0.122471,2.403279,2.573918,2.426461,100,1
2811,2018-06-17 195000.332624,0.122795,2.403279,2.575858,2.426461,100,1
2812,2018-06-17 195000.332626,0.123442,2.401985,2.576505,2.425491,100,1
2813,2018-06-17 195000.332628,0.123765,2.401985,2.577798,2.426138,100,1
2814,2018-06-17 195000.332630,0.12506,2.400367,2.577152,2.424845,100,1
2815,2018-06-17 195000.332632,0.12506,2.401338,2.577798,2.425814,100,1
2816,2018-06-17 195000.332634,0.125707,2.401338,2.577798,2.425814,100,1
2817,2018-06-17 195000.332636,0.126354,2.400367,2.577475,2.425168,100,1
2818,2018-06-17 195000.332638,0.126354,2.401014,2.577798,2.425814,100,1
2819,2018-06-17 195000.332640,0.127648,2.401338,2.577475,2.425168,100,1
2820,2018-06-17 195000.332642,0.127648,2.40069,2.578122,2.422582,100,1
2821,2018-06-17 195000.332644,0.128295,2.400043,2.578122,2.421613,100,1
2822,2018-06-17 195000.332646,0.129266,2.398102,2.579415,2.420967,100,1
2823,2018-06-17 195000.332648,0.128942,2.397455,2.581032,2.42032,100,1
2824,2018-06-17 195000.332650,0.13056,2.395514,2.581032,2.419351,100,1
